name,detail_url,logo_url,slug,has_logo
Twisted Rod Customs,https://www.leafly.com/brands/twisted-rod-customs,https://leafly-public.imgix.net/brands/brand-placeholder.svg,twisted-rod-customs,yes
Twisted Trees Extracts,https://www.leafly.com/brands/twisted-trees-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,twisted-trees-extracts,yes
Twister Trimmer,https://www.leafly.com/brands/twister-trimmer,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/T117c5I5SMu2HjVtCBKn_logo_twister-e1418831385863.png,twister-trimmer,yes
Two Brothers Cannabis,https://www.leafly.com/brands/two-brothers-cannabis,https://leafly-public.imgix.net/brands/brand-placeholder.svg,two-brothers-cannabis,yes
Two Guys Supplies,https://www.leafly.com/brands/two-guys-supplies,https://leafly-public.imgix.net/brands/brand-placeholder.svg,two-guys-supplies,yes
Two Heads Co.,https://www.leafly.com/brands/two-heads-co,https://leafly-public.imgix.net/brands/brand-placeholder.svg,two-heads-co,yes
Two Rings CBD,https://www.leafly.com/brands/two-rings-cbd,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/PtJXxVmvQr6rLtRW0Ivq_Two%20Rings%20CBD%20Logo%20Blue-1.png,two-rings-cbd,yes
Two Twisted Girls,https://www.leafly.com/brands/two-twisted-girls,https://leafly-public.imgix.net/brands/brand-placeholder.svg,two-twisted-girls,yes
Tyger Tyger | Strategy + Creative,https://www.leafly.com/brands/tyger-tyger-strategy-creative,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/EfmEtgbbRwaXajz2Yk0m_TT_Logo_Red.png,tyger-tyger-strategy-creative,yes
Tyler Goodwin,https://www.leafly.com/brands/tyler-goodwin,https://leafly-public.imgix.net/brands/brand-placeholder.svg,tyler-goodwin,yes
Tyson Ranch,https://www.leafly.com/brands/tyson-ranch,https://leafly-public.imgix.net/brands/brand-placeholder.svg,tyson-ranch,yes
Tösstaler Indoor,https://www.leafly.com/brands/t-sstaler-indoor,https://leafly-public.imgix.net/brands/brand-placeholder.svg,t-sstaler-indoor,yes
UBaked Extracts,https://www.leafly.com/brands/ubaked-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ubaked-extracts,yes
UKU,https://www.leafly.com/brands/uku,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/X74vsYMRQuzLBEmQLMmL_AVATAR1.png,uku,yes
UP,https://www.leafly.com/brands/up,https://leafly-public.imgix.net/brands/brand-placeholder.svg,up,yes
UP Cannabis,https://www.leafly.com/brands/up-cannabis,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/W0E1BYzIQkqQujyWKbtT_UP-Logo-sign_20x20.jpg,up-cannabis,yes
URB Natural,https://www.leafly.com/brands/urb-organic,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/gxfU1LAfT2aIORFP45Rj_URB.png,urb-organic,yes
URSA Extracts,https://www.leafly.com/brands/ursa-extracts,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/eF0x3tTSS82eJHnPXvmy_URSA%20logo%20banner%20space%20background%20resin%20and%20vape-01.jpg,ursa-extracts,yes
US Cannabis Pharma (USCP),https://www.leafly.com/brands/us-cannabis,https://leafly-public.imgix.net/brands/brand-placeholder.svg,us-cannabis,yes
US HempCare,https://www.leafly.com/brands/us-hempcare,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/QZhsmTmwRu286lYOMsqD_facebook-logo2.png,us-hempcare,yes
USA Medical,https://www.leafly.com/brands/usa-medical,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/oFxrHyBXTuq8KQWi70va_USA-Medical-CBD.jpg,usa-medical,yes
UbU,https://www.leafly.com/brands/ubu,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ubu,yes
Uleva,https://www.leafly.com/brands/uleva,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/9etaVtTPGwc5uJ7xdocw_50922833_293354621378839_7456306097666654208_n.jpg,uleva,yes
Ultra Health,https://www.leafly.com/brands/ultra-health,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ultra-health,yes
Ultra Leaf,https://www.leafly.com/brands/ultra-leaf,https://leafly-public.imgix.net/brands/brand-placeholder.svg,ultra-leaf,yes
Ultra Magic Detox™ Full Detox Kit Cleanse! Flush It Out! Toxin Remover - Get Clean,https://www.leafly.com/brands/magic-detox,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/vZWLxwWgRnCpm2llnnlY_ultra%20thc%20detox%20leafy.jpg,magic-detox,yes
Umbrella Technologies,https://www.leafly.com/brands/umbrella-technologies,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/UcX2MHkHT9GfELVUGURW_v7.0.png,umbrella-technologies,yes
UnaFlora,https://www.leafly.com/brands/unaflora,https://leafly-public.imgix.net/brands/brand-placeholder.svg,unaflora,yes
Uncle Herb's Medibles,https://www.leafly.com/brands/uncle-herbs,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/5fUJL6iQKK1YOttQSzXA_UH_logo.png,uncle-herbs,yes
Uncle Mac's,https://www.leafly.com/brands/uncle-mac-s,https://leafly-public.imgix.net/brands/brand-placeholder.svg,uncle-mac-s,yes
Uncle Mark's Farm,https://www.leafly.com/brands/uncle-mark-s-farm,https://leafly-public.imgix.net/brands/brand-placeholder.svg,uncle-mark-s-farm,yes
Uncle Pete's Re-Leaf ™,https://www.leafly.com/brands/uncle-pete-s-re-leaf,https://leafly-public.imgix.net/brands/brand-placeholder.svg,uncle-pete-s-re-leaf,yes
Uncle Riggy's Extracts,https://www.leafly.com/brands/uncle-riggy-s-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,uncle-riggy-s-extracts,yes
Uncle Roaner's,https://www.leafly.com/brands/uncle-roaner-s,https://leafly-public.imgix.net/brands/brand-placeholder.svg,uncle-roaner-s,yes
Uncle Rudi's,https://www.leafly.com/brands/uncle-rudi-s,https://leafly-public.imgix.net/brands/brand-placeholder.svg,uncle-rudi-s,yes
Underground Alchemy,https://www.leafly.com/brands/underground-alchemy,https://leafly-public.imgix.net/brands/brand-placeholder.svg,underground-alchemy,yes
Underground Extracts,https://www.leafly.com/brands/underground-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,underground-extracts,yes
Underground Reserve Labs,https://www.leafly.com/brands/underground-reserve-labs,https://leafly-public.imgix.net/brands/brand-placeholder.svg,underground-reserve-labs,yes
UniK SEO,https://www.leafly.com/brands/unik-seo,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/AwkzMGlVRrC4ABaJgyzb_logo_sem_fundo.jpg,unik-seo,yes
Union Electric,https://www.leafly.com/brands/union-electric,https://leafly-public.imgix.net/brands/brand-placeholder.svg,union-electric,yes
Unipleasure,https://www.leafly.com/brands/unipleasure,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/YWRTzfEWQOptAEupY8Rw_64CB8A20-C577-4438-A3CB-EF6E1E1E53F5.jpeg,unipleasure,yes
Unit Farm,https://www.leafly.com/brands/unit-farm,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/oXg0MwLETBmtQvqSkeCl_unit%20farm-%20300x300.png,unit-farm,yes
United Cannabis Seeds,https://www.leafly.com/brands/united-cannabis-seeds,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/VgPCoIYxSFafhwLPt64K_Screen-Shot-2022-10-03-at-1.11.54-PM.png,united-cannabis-seeds,yes
United Greeneries,https://www.leafly.com/brands/united-greeneries,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/F9w6vHXT2qnyzapHt4zg_UG.png,united-greeneries,yes
United Machining,https://www.leafly.com/brands/united-machining,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/NW4V6E1RuOjGz9OpS64E_Clear.png,united-machining,yes
United States CBD.org,https://www.leafly.com/brands/year,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/0UyL0BWyT2ae90QknMk0_color_logo_transparent%20923%20Cropped%20black.png,year,yes
United Strains of America,https://www.leafly.com/brands/united-strains-of-america,https://s3-us-west-2.amazonaws.com/leafly-public/zNkF6TmmS85glWuADDAw_de8e498e-3cc9-411b-852b-040692a859fc,united-strains-of-america,yes
Universe in the Clouds,https://www.leafly.com/brands/universe-in-the-clouds,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/dK5LyQV5Qei2cz0Vg4e5_logo%20for%20google.png,universe-in-the-clouds,yes
Unregistrd Extracts,https://www.leafly.com/brands/unregistrd-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,unregistrd-extracts,yes
Up Canada,https://www.leafly.com/brands/up-canada,https://leafly-public.imgix.net/brands/brand-placeholder.svg,up-canada,yes
Up in Smoke Pipe Screens,https://www.leafly.com/brands/up-in-smoke-pipe-screens,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/4LnRR1nQ8WEiIp5nSBlw_Up%20In%20Smoke-Logo-Full%20Color-3.jpg,up-in-smoke-pipe-screens,yes
UpNorth,https://www.leafly.com/brands/upnorth-humboldt,https://s3-us-west-2.amazonaws.com/leafly-public/Qfl5Y45FT2207jCLlYbL_e0fe7b41-3db0-4bba-9dbd-5f9a5f72f233,upnorth-humboldt,yes
Upcoming Media,https://www.leafly.com/brands/upcoming-media,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ojVOO4P5Ri7D2W7F7F34_um_app_icon.png,upcoming-media,yes
Uplifted,https://www.leafly.com/brands/uplifted,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/olq3b7c5RmOymElj3wzf_logo-tagline-full2.jpg,uplifted,yes
Upness,https://www.leafly.com/brands/upness,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/SVzhMtANRFqbgDfLqQFe_UpnessLogo.png,upness,yes
Upper Rogue Terraces,https://www.leafly.com/brands/upper-rogue-terraces,https://leafly-public.imgix.net/brands/brand-placeholder.svg,upper-rogue-terraces,yes
Upside Edibles,https://www.leafly.com/brands/upside-edibles,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/n242rhCJSa2hKjTWR0Re_UpSide_FB_Profile_2.jpg,upside-edibles,yes
Upstate Elevator,https://www.leafly.com/brands/upstate-elevator-supply-co,https://s3-us-west-2.amazonaws.com/leafly-public/CjRQ4jFBS0S9h9Cc2xlT_607b992c-a066-44c1-9e4b-d26de7037b9e,upstate-elevator-supply-co,yes
Upstate Elevators,https://www.leafly.com/brands/upstate-elevator-operators,https://s3-us-west-2.amazonaws.com/leafly-public/VkZV8mPaThqnmwTQ8Ee0_0008bc39-3724-4d66-9559-e78791085bc6,upstate-elevator-operators,yes
Upstate Gardens,https://www.leafly.com/brands/upstate-gardens,https://leafly-public.imgix.net/brands/brand-placeholder.svg,upstate-gardens,yes
Upta Camp Edible Company,https://www.leafly.com/brands/upta-camp-edible-company,https://leafly-public.imgix.net/brands/brand-placeholder.svg,upta-camp-edible-company,yes
Upward Cannabis Kitchen,https://www.leafly.com/brands/upward-cannabis-kitchen,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/49mleCEhTRKLUOo5TRpm_UP.STICKER.png,upward-cannabis-kitchen,yes
Urb Finest Flowers,https://www.leafly.com/brands/urb-finest-flowers,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/5SlBKsFQiyAupSx3rw4W_Urb-Logo.jpg,urb-finest-flowers,yes
Urban Canna,https://www.leafly.com/brands/urban-canna,https://s3-us-west-2.amazonaws.com/leafly-public/0XKpYj8gSgqMOkZaY7FU_fc5f070f-fffa-4f26-ae70-19c7030cd1f0,urban-canna,yes
Urban Concepts,https://www.leafly.com/brands/urban-concepts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,urban-concepts,yes
Urban Farms,https://www.leafly.com/brands/urban-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,urban-farms,yes
Urban Greenhouse,https://www.leafly.com/brands/warehouse-13,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Wn0GhdoDSZOPGhUHeDKJ_Social%20Media%20Logo.png,warehouse-13,yes
Urban Juve,https://www.leafly.com/brands/urban-juve,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/711QftCUQDibqNvCaaZk_Profile.jpg,urban-juve,yes
Urban Pharms,https://www.leafly.com/brands/urban-pharms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,urban-pharms,yes
Urban Roots Hemp Co.,https://www.leafly.com/brands/urban-roots-hemp-co,https://leafly-public.imgix.net/brands/brand-placeholder.svg,urban-roots-hemp-co,yes
Urban-Gro,https://www.leafly.com/brands/urban-gro,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/fMGNad7vSMOcVFNp1tgn_urban-gro-logo.png,urban-gro,yes
Urbn Leaf,https://www.leafly.com/brands/urbn-leaf,https://leafly-public.imgix.net/brands/brand-placeholder.svg,urbn-leaf,yes
Ursa Lighting,https://www.leafly.com/brands/ursa-lighting,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ImQFlPEnTAO1UTrFhvWP_logo.jpg,ursa-lighting,yes
Usonicig,https://www.leafly.com/brands/usonicig,https://leafly-public.imgix.net/brands/brand-placeholder.svg,usonicig,yes
Uterpia Extracts,https://www.leafly.com/brands/uterpia-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,uterpia-extracts,yes
Utokia,https://www.leafly.com/brands/utokia,https://leafly-public.imgix.net/brands/brand-placeholder.svg,utokia,yes
Utokies,https://www.leafly.com/brands/utokies,https://leafly-public.imgix.net/brands/brand-placeholder.svg,utokies,yes
Utopia California Cannabis,https://www.leafly.com/brands/utopia,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/OMOliONQK287ddv3ubXl_Utopia_July_17_HIGH_RES-36.jpg,utopia,yes
Utopia Glass,https://www.leafly.com/brands/zone-utopia,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/KwVvj3RQKaVBR8duv1qY_foursquarelogo.jpg,zone-utopia,yes
Utopia Sparkling Water,https://www.leafly.com/brands/utopia-sparkling-waterz,https://leafly-public.imgix.net/brands/brand-placeholder.svg,utopia-sparkling-waterz,yes
Utopic Vibes,https://www.leafly.com/brands/utopic-vibes,https://leafly-public.imgix.net/brands/brand-placeholder.svg,utopic-vibes,yes
Utoya,https://www.leafly.com/brands/utoya,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/gpXRYXSR29vF6P9Izx9A_Entourage-Logo-Dot-Com-Setup.png,utoya,yes
V Syndicate,https://www.leafly.com/brands/v-syndicate,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/nql0fIIHRDZaqk9Awutc_V%20Syndicate%20Logo.jpg,v-syndicate,yes
V's Holistic Healing,https://www.leafly.com/brands/vs-holistic-healing,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/f6VyTCKRHOPW9VEbdc9X_vs%20holistic%20healing.png3.jpg,vs-holistic-healing,yes
V4/Twenty,https://www.leafly.com/brands/v4twenty,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/NleqYgYTHOsEuNOROCW3_v4twenty_logo.jpg,v4twenty,yes
VAST Wellness Solutions - Premium Hemp Flower,https://www.leafly.com/brands/vast-wellness-solutions,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/1DrmTcQRx4O20zw9MVlw_baby-logo.JPG,vast-wellness-solutions,yes
VAYU,https://www.leafly.com/brands/vayu-cbd,https://s3-us-west-2.amazonaws.com/leafly-public/jkz6xw6pRWidRUfgwppQ_ac1e0dfd-1120-495e-9f6b-3f512cd21cd2,vayu-cbd,yes
VERT Unlimited,https://www.leafly.com/brands/vert-edibles,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/tQynNE6RSTGBcIUWyiKe_VERT_EDIBLES_CIRCLE.4c-1.png,vert-edibles,yes
VIE Vaporizer,https://www.leafly.com/brands/vie-vaporizer,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/VHVAK9kTTe7d7IdnCbZX_Vie%20-%20logo_y_RGB.jpg,vie-vaporizer,yes
VIE Vaporizers,https://www.leafly.com/brands/vie-vaporizers,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/zqV8sBZSxO2nNZGJT2ti_Vie%20-%20icon_yelo_RGB.jpg,vie-vaporizers,yes
VIIA,https://www.leafly.com/brands/viia-hemp,https://s3-us-west-2.amazonaws.com/leafly-public/k98vAX6HSlyKuHHyniV7_47249d27-4997-451a-89c2-94637adabf94,viia-hemp,yes
VIVANT,https://www.leafly.com/brands/vivant,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/x9BKdBWmTMW6MQQdHoFF_VIVANT%20logo%202.png,vivant,yes
VIVOSUN,https://www.leafly.com/brands/vivosun,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/YYSvqKVbRe6v1H3593bA_VSLOGO-300.jpg,vivosun,yes
VJ Farms Texas,https://www.leafly.com/brands/vj-farms-texas,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/u0TTDwjQSWqNd0kjKsqS_VJ-Farms-Round.jpg,vj-farms-texas,yes
VOLCANNX,https://www.leafly.com/brands/volcannx,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/5s2JjfWLQlChCM5dkUxd_Untitled-3.jpg,volcannx,yes
VONA,https://www.leafly.com/brands/vona,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/pEevSfvAT8KagkCGNLdm_VONA-logo.png,vona,yes
VOON,https://www.leafly.com/brands/voon,https://s3-us-west-2.amazonaws.com/leafly-public/zKCGMaJzQKONcrKEAPDC_logo_dark_slogan-20(1).png,voon,yes
VOOPOO,https://www.leafly.com/brands/voopoo,https://leafly-public.imgix.net/brands/brand-placeholder.svg,voopoo,yes
VPC Services,https://www.leafly.com/brands/vpc-services,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/cpbH4dDFTG22jbXiZhlQ_Screenshot%2020.jpg,vpc-services,yes
VSPR,https://www.leafly.com/brands/vspr,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/qh0DBuZS5SE5RHr3WHz9_vsprBlackbackwhitefont.png,vspr,yes
VT Biologics,https://www.leafly.com/brands/vt-biologics,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/aHgMIGZbRGCMpCbdbipc_long-logo-sq.png,vt-biologics,yes
VTH Element,https://www.leafly.com/brands/vth-element,https://leafly-public.imgix.net/brands/brand-placeholder.svg,vth-element,yes
VVS Pens,https://www.leafly.com/brands/vvs-pens,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Mej4Wj0GQ2Omd5MjMn6v_VVS.jpg,vvs-pens,yes
VYB,https://www.leafly.com/brands/vyb,https://leafly-public.imgix.net/brands/brand-placeholder.svg,vyb,yes
Vacay,https://www.leafly.com/brands/vacay,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Zhwbu1lJTpesEl9RkxEW_Screen-Shot-2022-09-22-at-12.12.19-PM.png,vacay,yes
Vada Cannabis,https://www.leafly.com/brands/vada-cannabis,https://leafly-public.imgix.net/brands/brand-placeholder.svg,vada-cannabis,yes
Vader Extracts,https://www.leafly.com/brands/vader-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,vader-extracts,yes
Vajradhara,https://www.leafly.com/brands/vajradhara,https://leafly-public.imgix.net/brands/brand-placeholder.svg,vajradhara,yes
Valhalla Confections,https://www.leafly.com/brands/valhalla-confections,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/eIAsLpCSFCHuegQSrTJV_Valhalla-Confections-Logo.png,valhalla-confections,yes
Valhalla Flwr,https://www.leafly.com/brands/valhalla-flwr,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Kt7iHlgaQXmnHfiQb1uo_logo.png,valhalla-flwr,yes
Valoya,https://www.leafly.com/brands/valoya,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/WyICHn4ESQycRXq8VWdC_Valoya_logo_final_big.jpg,valoya,yes
ValuSesh,https://www.leafly.com/brands/valusesh,https://s3-us-west-2.amazonaws.com/leafly-public/NYiEBjL0TV6rAPtwTao3_4f363d8e-3818-4785-a480-713ef6df0004,valusesh,yes
ValuVape.com - The Top Cannabinoid Supplier,https://www.leafly.com/brands/valuvape-com,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/oOC9A4OHTDuhJhT2PJ3V_valuvape-colorful.png,valuvape-com,yes
Van Aarde,https://www.leafly.com/brands/van-aarde,https://leafly-public.imgix.net/brands/brand-placeholder.svg,van-aarde,yes
